,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
12_5,0.56523985,0.51281655,0.4877806,0.30100355,0.5336422,0.6135491,0.46892974,0.503779,0.5991094,0.46270385,0.52835727,0.44131243,0.6621773,0.39865172,0.47040716,0.4047364,0.5247206,0.49594945,0.46201324,0.5745094,0.51596665,0.5682861,0.668855,0.43742168,0.52857095,0.45720524,0.4311781,0.41229942,0.5792967,0.6376424,0.5120621,0.57904375,0.35717788,0.499919,0.5736421,0.6033804,0.535549,0.38261202,0.39090806,0.47581592,0.44165808,0.5104463,0.50002277,0.49123615,0.5534036,0.6018768,0.5407148,0.55522317,0.39503315,0.43645516,0.5099907,0.5098258,0.4844334,0.5484839,0.5421454,0.5299119,0.54343873,0.5197972,0.5785311,0.4210594,0.50675577,0.42435503,0.634287,0.4085292
13,0.4956843,0.6328131,0.5086012,0.5666748,0.5233997,0.5224937,0.4946532,0.57694614,0.6732941,0.5428609,0.5020517,0.4164736,0.49830168,0.54398,0.6253356,0.55799925,0.50053763,0.50587857,0.5774693,0.55406255,0.5788625,0.57839,0.4942736,0.4762552,0.49797624,0.52265906,0.44399118,0.4129197,0.5301207,0.4167733,0.42823455,0.5590991,0.4972999,0.44290274,0.50800085,0.3912759,0.540288,0.51905185,0.41536292,0.56647116,0.53776276,0.51962084,0.38841313,0.49782705,0.4557869,0.61347336,0.44601732,0.42506212,0.46489117,0.478599,0.5424823,0.5188297,0.41331002,0.4719136,0.41205242,0.4070362,0.3529064,0.5717073,0.5322249,0.57150257,0.5734909,0.46096784,0.4385108,0.5491845
14,0.6613883,0.47204906,0.29130396,0.56902426,0.45047197,0.47586504,0.5810713,0.51083416,0.53296065,0.5129034,0.5342984,0.4318641,0.48148507,0.44251218,0.603796,0.61081,0.41716933,0.5208706,0.5112895,0.48450106,0.54765624,0.5342086,0.45498225,0.5383946,0.6414422,0.524416,0.5503652,0.41346925,0.5759578,0.63444686,0.55436563,0.5094798,0.50294876,0.48704225,0.46357247,0.5017259,0.60337824,0.497257,0.4908811,0.52741426,0.5003125,0.56490254,0.56483734,0.50238043,0.5597384,0.51913196,0.51237017,0.5100141,0.57791585,0.45905262,0.59995115,0.5167613,0.52609456,0.5587569,0.41560718,0.61650723,0.49647322,0.5012349,0.48507026,0.4378157,0.4507316,0.5406855,0.46917632,0.47651446
14_6,0.4956843,0.6328131,0.5086012,0.5666748,0.5233997,0.5224937,0.4946532,0.57694614,0.6732941,0.5428609,0.5020517,0.4164736,0.49830168,0.54398,0.6253356,0.55799925,0.50053763,0.50587857,0.5774693,0.55406255,0.5788625,0.57839,0.4942736,0.4762552,0.49797624,0.52265906,0.44399118,0.4129197,0.5301207,0.4167733,0.42823455,0.5590991,0.4972999,0.44290274,0.50800085,0.3912759,0.540288,0.51905185,0.41536292,0.56647116,0.53776276,0.51962084,0.38841313,0.49782705,0.4557869,0.61347336,0.44601732,0.42506212,0.46489117,0.478599,0.5424823,0.5188297,0.41331002,0.4719136,0.41205242,0.4070362,0.3529064,0.5717073,0.5322249,0.57150257,0.5734909,0.46096784,0.4385108,0.5491845
15,0.60642457,0.34792614,0.32979554,0.5955101,0.4097379,0.43538022,0.55914855,0.3582362,0.5021937,0.516022,0.6721614,0.59866834,0.47595987,0.5565699,0.44090012,0.5432172,0.5424732,0.4572325,0.50943506,0.5523693,0.43945643,0.62933934,0.53247094,0.5291132,0.5269092,0.6605792,0.5316447,0.47887683,0.3574971,0.62934303,0.5540823,0.43309283,0.52060616,0.4986042,0.5457171,0.39442644,0.3705019,0.33027616,0.50325143,0.56569934,0.42906734,0.4866736,0.5542246,0.39464065,0.6364986,0.5739375,0.51922464,0.5295894,0.44650936,0.52939075,0.47986916,0.43214974,0.539016,0.5024492,0.657428,0.4914945,0.5310454,0.43956664,0.44184828,0.2780379,0.46992424,0.6317715,0.52071846,0.31867975
16,0.66851467,0.5855446,0.5308729,0.4612218,0.4499321,0.34460714,0.46174067,0.51882315,0.43265516,0.58760697,0.4189697,0.57453436,0.4007062,0.4882616,0.4177452,0.50396,0.5261424,0.54715276,0.51393425,0.52191156,0.5933988,0.49344057,0.55400634,0.47962338,0.5693155,0.49073967,0.5449678,0.37150782,0.4716871,0.5329196,0.48532873,0.49598992,0.51732415,0.3865002,0.4248593,0.5235988,0.59072274,0.6028413,0.52219045,0.62298155,0.5075038,0.47969672,0.4450645,0.38323537,0.57294774,0.5988175,0.45700708,0.3813039,0.49252668,0.47619113,0.5687564,0.42489117,0.54488534,0.67918175,0.55815643,0.5424783,0.4976466,0.3065794,0.5551638,0.57212913,0.47300738,0.48307523,0.5275835,0.4748907
16_0,0.60642457,0.34792614,0.32979554,0.5955101,0.4097379,0.43538022,0.55914855,0.3582362,0.5021937,0.516022,0.6721614,0.59866834,0.47595987,0.5565699,0.44090012,0.5432172,0.5424732,0.4572325,0.50943506,0.5523693,0.43945643,0.62933934,0.53247094,0.5291132,0.5269092,0.6605792,0.5316447,0.47887683,0.3574971,0.62934303,0.5540823,0.43309283,0.52060616,0.4986042,0.5457171,0.39442644,0.3705019,0.33027616,0.50325143,0.56569934,0.42906734,0.4866736,0.5542246,0.39464065,0.6364986,0.5739375,0.51922464,0.5295894,0.44650936,0.52939075,0.47986916,0.43214974,0.539016,0.5024492,0.657428,0.4914945,0.5310454,0.43956664,0.44184828,0.2780379,0.46992424,0.6317715,0.52071846,0.31867975
17,0.45854533,0.5266492,0.4139738,0.5102507,0.6029177,0.5031832,0.3842371,0.5134474,0.6325064,0.44170216,0.43090576,0.5337879,0.618158,0.41051653,0.64753056,0.47478667,0.63039297,0.5774727,0.49968454,0.46165392,0.5100855,0.42711854,0.57903767,0.45399043,0.5779632,0.46098867,0.4840279,0.63522667,0.54835975,0.45978147,0.45559365,0.61070025,0.60146636,0.51021314,0.46309018,0.46561813,0.48282236,0.5177252,0.5734168,0.5381734,0.34835243,0.5879473,0.4862074,0.5886845,0.5402194,0.37220374,0.47379923,0.58954704,0.49364161,0.42070118,0.38046134,0.5568134,0.58198136,0.55787903,0.43166283,0.31778935,0.35810542,0.5638843,0.59083563,0.5476851,0.58164227,0.43150127,0.602566,0.5828307
18,0.66851467,0.5855446,0.5308729,0.4612218,0.4499321,0.34460714,0.46174067,0.51882315,0.43265516,0.58760697,0.4189697,0.57453436,0.4007062,0.4882616,0.4177452,0.50396,0.5261424,0.54715276,0.51393425,0.52191156,0.5933988,0.49344057,0.55400634,0.47962338,0.5693155,0.49073967,0.5449678,0.37150782,0.4716871,0.5329196,0.48532873,0.49598992,0.51732415,0.3865002,0.4248593,0.5235988,0.59072274,0.6028413,0.52219045,0.62298155,0.5075038,0.47969672,0.4450645,0.38323537,0.57294774,0.5988175,0.45700708,0.3813039,0.49252668,0.47619113,0.5687564,0.42489117,0.54488534,0.67918175,0.55815643,0.5424783,0.4976466,0.3065794,0.5551638,0.57212913,0.47300738,0.48307523,0.5275835,0.4748907
18_1,0.45854533,0.5266492,0.4139738,0.5102507,0.6029177,0.5031832,0.3842371,0.5134474,0.6325064,0.44170216,0.43090576,0.5337879,0.618158,0.41051653,0.64753056,0.47478667,0.63039297,0.5774727,0.49968454,0.46165392,0.5100855,0.42711854,0.57903767,0.45399043,0.5779632,0.46098867,0.4840279,0.63522667,0.54835975,0.45978147,0.45559365,0.61070025,0.60146636,0.51021314,0.46309018,0.46561813,0.48282236,0.5177252,0.5734168,0.5381734,0.34835243,0.5879473,0.4862074,0.5886845,0.5402194,0.37220374,0.47379923,0.58954704,0.49364161,0.42070118,0.38046134,0.5568134,0.58198136,0.55787903,0.43166283,0.31778935,0.35810542,0.5638843,0.59083563,0.5476851,0.58164227,0.43150127,0.602566,0.5828307
